case,event,startTime,completeTime,REG_DATE,AMOUNT_REQ,resource,position,sT,cT,eventpos,case_index
205367,W_Nabellen offertes,2012/02/11 14:13:28.927,2012/02/11 14:15:17.118,2012/01/31 19:36:17.653,25000,10913,13,1328962408.927,1328962517.118,W_Nabellen offertes-13,130003
205367,W_Nabellen offertes,2012/02/13 11:27:45.064,2012/02/13 11:28:42.391,2012/01/31 19:36:17.653,25000,10932,14,1329125265.064,1329125322.391,W_Nabellen offertes-14,130004
205367,W_Nabellen offertes,2012/02/15 18:38:59.750,2012/02/15 18:39:13.999,2012/01/31 19:36:17.653,25000,10899,15,1329323939.75,1329323953.999,W_Nabellen offertes-15,130005
205367,O_SENT_BACK,2012/02/15 18:39:12.557,2012/02/15 18:39:12.557,2012/01/31 19:36:17.653,25000,10899,16,1329323952.557,1329323952.557,O_SENT_BACK-16,130006
205367,W_Valideren aanvraag,2012/02/16 20:12:48.265,2012/02/16 20:29:49.047,2012/01/31 19:36:17.653,25000,10138,17,1329415968.265,1329416989.047,W_Valideren aanvraag-17,130007
205367,W_Valideren aanvraag,2012/02/17 09:29:50.018,2012/02/17 10:02:54.945,2012/01/31 19:36:17.653,25000,10138,18,1329463790.018,1329465774.945,W_Valideren aanvraag-18,130008
205367,W_Nabellen incomplete dossiers,2012/02/17 19:59:39.640,2012/02/17 20:03:33.610,2012/01/31 19:36:17.653,25000,10913,19,1329501579.64,1329501813.61,W_Nabellen incomplete dossiers-19,130009
205367,W_Nabellen incomplete dossiers,2012/02/17 20:41:36.208,2012/02/17 20:41:39.231,2012/01/31 19:36:17.653,25000,10912,20,1329504096.208,1329504099.231,W_Nabellen incomplete dossiers-20,130010
205367,W_Nabellen incomplete dossiers,2012/02/17 20:45:44.538,2012/02/17 20:45:47.081,2012/01/31 19:36:17.653,25000,10912,21,1329504344.538,1329504347.081,W_Nabellen incomplete dossiers-21,130011
205367,W_Nabellen incomplete dossiers,2012/02/17 20:46:17.818,2012/02/17 21:24:27.674,2012/01/31 19:36:17.653,25000,10912,22,1329504377.818,1329506667.674,W_Nabellen incomplete dossiers-22,130012
205367,W_Nabellen incomplete dossiers,2012/02/22 11:31:00.070,2012/02/22 11:31:46.654,2012/01/31 19:36:17.653,25000,11299,23,1329903060.07,1329903106.654,W_Nabellen incomplete dossiers-23,130013
205367,A_DECLINED,2012/02/22 11:31:42.660,2012/02/22 11:31:42.660,2012/01/31 19:36:17.653,25000,11299,24,1329903102.66,1329903102.66,A_DECLINED-24,130014
205367,O_DECLINED,2012/02/22 11:31:42.660,2012/02/22 11:31:42.660,2012/01/31 19:36:17.653,25000,11299,25,1329903102.66,1329903102.66,O_DECLINED-25,130015
200689,A_SUBMITTED,2012/01/13 20:28:57.915,2012/01/13 20:28:57.915,2012/01/13 20:28:57.914,5000,112,1,1326479337.915,1326479337.915,A_SUBMITTED-1,110165
200689,A_PARTLYSUBMITTED,2012/01/13 20:28:58.042,2012/01/13 20:28:58.042,2012/01/13 20:28:57.914,5000,112,2,1326479338.042,1326479338.042,A_PARTLYSUBMITTED-2,110166
200689,W_Afhandelen leads,2012/01/13 21:07:57.086,2012/01/13 21:08:12.285,2012/01/13 20:28:57.914,5000,10609,3,1326481677.086,1326481692.285,W_Afhandelen leads-3,110167
200689,W_Afhandelen leads,2012/01/13 21:23:49.634,2012/01/13 21:37:54.644,2012/01/13 20:28:57.914,5000,10609,4,1326482629.634,1326483474.644,W_Afhandelen leads-4,110168
200689,W_Afhandelen leads,2012/01/14 12:25:34.249,2012/01/14 12:26:47.541,2012/01/13 20:28:57.914,5000,10939,5,1326536734.249,1326536807.541,W_Afhandelen leads-5,110169
200689,A_PREACCEPTED,2012/01/14 12:26:46.617,2012/01/14 12:26:46.617,2012/01/13 20:28:57.914,5000,10939,6,1326536806.617,1326536806.617,A_PREACCEPTED-6,110170
200689,W_Completeren aanvraag,2012/01/14 16:40:49.219,2012/01/14 16:43:39.057,2012/01/13 20:28:57.914,5000,10861,7,1326552049.219,1326552219.057,W_Completeren aanvraag-7,110171
200689,W_Completeren aanvraag,2012/01/16 14:28:23.767,2012/01/16 14:29:13.050,2012/01/13 20:28:57.914,5000,10913,8,1326716903.767,1326716953.05,W_Completeren aanvraag-8,110172
200689,W_Completeren aanvraag,2012/01/17 12:44:45.854,2012/01/17 12:47:10.530,2012/01/13 20:28:57.914,5000,11169,9,1326797085.854,1326797230.53,W_Completeren aanvraag-9,110173
200689,W_Completeren aanvraag,2012/01/17 15:40:31.843,2012/01/17 15:44:44.616,2012/01/13 20:28:57.914,5000,11201,10,1326807631.843,1326807884.616,W_Completeren aanvraag-10,110174
200689,W_Completeren aanvraag,2012/01/18 13:55:57.846,2012/01/18 13:57:19.129,2012/01/13 20:28:57.914,5000,10881,11,1326887757.846,1326887839.129,W_Completeren aanvraag-11,110175
200689,W_Completeren aanvraag,2012/01/18 20:21:30.166,2012/01/18 20:22:25.875,2012/01/13 20:28:57.914,5000,10861,12,1326910890.166,1326910945.875,W_Completeren aanvraag-12,110176
200689,W_Completeren aanvraag,2012/01/19 21:09:38.296,2012/01/19 21:10:43.383,2012/01/13 20:28:57.914,5000,11119,13,1327000178.296,1327000243.383,W_Completeren aanvraag-13,110177
200689,W_Completeren aanvraag,2012/01/21 17:05:28.262,2012/01/21 17:14:42.928,2012/01/13 20:28:57.914,5000,10913,14,1327158328.262,1327158882.928,W_Completeren aanvraag-14,110178
200689,W_Completeren aanvraag,2012/01/24 10:23:08.317,2012/01/24 10:28:13.288,2012/01/13 20:28:57.914,5000,11000,15,1327393388.317,1327393693.288,W_Completeren aanvraag-15,110179
200689,A_CANCELLED,2012/01/24 10:28:10.336,2012/01/24 10:28:10.336,2012/01/13 20:28:57.914,5000,11000,16,1327393690.336,1327393690.336,A_CANCELLED-16,110180
184880,A_SUBMITTED,2011/11/12 21:50:44.554,2011/11/12 21:50:44.554,2011/11/12 21:50:44.554,37000,112,1,1321127444.554,1321127444.554,A_SUBMITTED-1,46678
184880,A_PARTLYSUBMITTED,2011/11/12 21:50:44.796,2011/11/12 21:50:44.796,2011/11/12 21:50:44.554,37000,112,2,1321127444.796,1321127444.796,A_PARTLYSUBMITTED-2,46679
184880,A_DECLINED,2011/11/12 21:51:22.179,2011/11/12 21:51:22.179,2011/11/12 21:50:44.554,37000,112,3,1321127482.179,1321127482.179,A_DECLINED-3,46680
173907,A_SUBMITTED,2011/10/02 16:53:33.000,2011/10/02 16:53:33.000,2011/10/02 16:53:33.000,5000,112,1,1317567213.0,1317567213.0,A_SUBMITTED-1,961
173907,A_PARTLYSUBMITTED,2011/10/02 16:53:33.152,2011/10/02 16:53:33.152,2011/10/02 16:53:33.000,5000,112,2,1317567213.152,1317567213.152,A_PARTLYSUBMITTED-2,962
173907,A_DECLINED,2011/10/02 16:54:13.473,2011/10/02 16:54:13.473,2011/10/02 16:53:33.000,5000,112,3,1317567253.473,1317567253.473,A_DECLINED-3,963
203774,A_SUBMITTED,2012/01/25 01:18:00.797,2012/01/25 01:18:00.797,2012/01/25 01:18:00.796,5000,112,1,1327447080.797,1327447080.797,A_SUBMITTED-1,123195
203774,A_PARTLYSUBMITTED,2012/01/25 01:18:01.039,2012/01/25 01:18:01.039,2012/01/25 01:18:00.796,5000,112,2,1327447081.039,1327447081.039,A_PARTLYSUBMITTED-2,123196
203774,W_Afhandelen leads,2012/01/25 10:35:15.953,2012/01/25 10:35:47.063,2012/01/25 01:18:00.796,5000,10889,3,1327480515.953,1327480547.063,W_Afhandelen leads-3,123197
203774,A_PREACCEPTED,2012/01/25 10:35:45.665,2012/01/25 10:35:45.665,2012/01/25 01:18:00.796,5000,10889,4,1327480545.665,1327480545.665,A_PREACCEPTED-4,123198
203774,W_Completeren aanvraag,2012/01/25 12:20:11.396,2012/01/25 12:22:06.227,2012/01/25 01:18:00.796,5000,11179,5,1327486811.396,1327486926.227,W_Completeren aanvraag-5,123199
203774,W_Completeren aanvraag,2012/01/25 14:30:39.354,2012/01/25 14:35:49.055,2012/01/25 01:18:00.796,5000,11179,6,1327494639.354,1327494949.055,W_Completeren aanvraag-6,123200
203774,A_CANCELLED,2012/01/25 14:35:47.715,2012/01/25 14:35:47.715,2012/01/25 01:18:00.796,5000,11179,7,1327494947.715,1327494947.715,A_CANCELLED-7,123201
174373,A_SUBMITTED,2011/10/04 12:26:56.966,2011/10/04 12:26:56.966,2011/10/04 12:26:56.966,10000,112,1,1317724016.966,1317724016.966,A_SUBMITTED-1,3052
174373,A_PARTLYSUBMITTED,2011/10/04 12:26:57.205,2011/10/04 12:26:57.205,2011/10/04 12:26:56.966,10000,112,2,1317724017.205,1317724017.205,A_PARTLYSUBMITTED-2,3053
174373,A_DECLINED,2011/10/04 12:27:31.304,2011/10/04 12:27:31.304,2011/10/04 12:26:56.966,10000,112,3,1317724051.304,1317724051.304,A_DECLINED-3,3054
203525,A_SUBMITTED,2012/01/24 12:46:49.596,2012/01/24 12:46:49.596,2012/01/24 12:46:49.595,11225,112,1,1327402009.596,1327402009.596,A_SUBMITTED-1,122179
203525,A_PARTLYSUBMITTED,2012/01/24 12:46:50.554,2012/01/24 12:46:50.554,2012/01/24 12:46:49.595,11225,112,2,1327402010.554,1327402010.554,A_PARTLYSUBMITTED-2,122180
203525,W_Afhandelen leads,2012/01/24 12:50:51.066,2012/01/24 12:52:38.133,2012/01/24 12:46:49.595,11225,10982,3,1327402251.066,1327402358.133,W_Afhandelen leads-3,122181
203525,W_Afhandelen leads,2012/01/24 12:52:43.089,2012/01/24 12:52:46.964,2012/01/24 12:46:49.595,11225,10982,4,1327402363.089,1327402366.964,W_Afhandelen leads-4,122182
203525,W_Afhandelen leads,2012/01/24 13:57:52.239,2012/01/24 14:02:20.026,2012/01/24 12:46:49.595,11225,10889,5,1327406272.239,1327406540.026,W_Afhandelen leads-5,122183
203525,A_PREACCEPTED,2012/01/24 14:02:18.918,2012/01/24 14:02:18.918,2012/01/24 12:46:49.595,11225,10889,6,1327406538.918,1327406538.918,A_PREACCEPTED-6,122184
203525,W_Completeren aanvraag,2012/01/24 19:20:38.012,2012/01/24 19:23:02.858,2012/01/24 12:46:49.595,11225,10889,7,1327425638.012,1327425782.858,W_Completeren aanvraag-7,122185
203525,W_Completeren aanvraag,2012/01/25 12:25:07.322,2012/01/25 12:25:15.599,2012/01/24 12:46:49.595,11225,11179,8,1327487107.322,1327487115.599,W_Completeren aanvraag-8,122186
203525,W_Completeren aanvraag,2012/01/25 12:39:51.314,2012/01/25 12:40:35.966,2012/01/24 12:46:49.595,11225,11121,9,1327487991.314,1327488035.966,W_Completeren aanvraag-9,122187
203525,W_Completeren aanvraag,2012/01/25 15:25:22.259,2012/01/25 15:35:03.892,2012/01/24 12:46:49.595,11225,11121,10,1327497922.259,1327498503.892,W_Completeren aanvraag-10,122188
203525,A_CANCELLED,2012/01/25 15:35:02.400,2012/01/25 15:35:02.400,2012/01/24 12:46:49.595,11225,11121,11,1327498502.4,1327498502.4,A_CANCELLED-11,122189
198918,A_SUBMITTED,2012/01/07 23:29:12.569,2012/01/07 23:29:12.569,2012/01/07 23:29:12.569,9000,112,1,1325971752.569,1325971752.569,A_SUBMITTED-1,103114
198918,A_PARTLYSUBMITTED,2012/01/07 23:29:13.085,2012/01/07 23:29:13.085,2012/01/07 23:29:12.569,9000,112,2,1325971753.085,1325971753.085,A_PARTLYSUBMITTED-2,103115
198918,A_PREACCEPTED,2012/01/07 23:29:52.286,2012/01/07 23:29:52.286,2012/01/07 23:29:12.569,9000,112,3,1325971792.286,1325971792.286,A_PREACCEPTED-3,103116
198918,W_Completeren aanvraag,2012/01/09 10:31:50.073,2012/01/09 10:32:03.597,2012/01/07 23:29:12.569,9000,11181,4,1326097910.073,1326097923.597,W_Completeren aanvraag-4,103117
198918,W_Completeren aanvraag,2012/01/09 12:45:27.518,2012/01/09 12:45:40.051,2012/01/07 23:29:12.569,9000,11181,5,1326105927.518,1326105940.051,W_Completeren aanvraag-5,103118
198918,W_Completeren aanvraag,2012/01/09 15:50:15.871,2012/01/09 16:01:06.117,2012/01/07 23:29:12.569,9000,11181,6,1326117015.871,1326117666.117,W_Completeren aanvraag-6,103119
198918,A_ACCEPTED,2012/01/09 15:57:17.816,2012/01/09 15:57:17.816,2012/01/07 23:29:12.569,9000,11202,7,1326117437.816,1326117437.816,A_ACCEPTED-7,103120
198918,A_FINALIZED,2012/01/09 16:00:58.966,2012/01/09 16:00:58.966,2012/01/07 23:29:12.569,9000,11202,8,1326117658.966,1326117658.966,A_FINALIZED-8,103121
198918,O_SELECTED,2012/01/09 16:00:58.966,2012/01/09 16:00:58.966,2012/01/07 23:29:12.569,9000,11202,9,1326117658.966,1326117658.966,O_SELECTED-9,103122
198918,O_CREATED,2012/01/09 16:01:02.689,2012/01/09 16:01:02.689,2012/01/07 23:29:12.569,9000,11202,10,1326117662.689,1326117662.689,O_CREATED-10,103123
198918,O_SENT,2012/01/09 16:01:02.752,2012/01/09 16:01:02.752,2012/01/07 23:29:12.569,9000,11202,11,1326117662.752,1326117662.752,O_SENT-11,103124
198918,W_Nabellen offertes,2012/01/09 16:01:31.809,2012/01/09 16:01:41.663,2012/01/07 23:29:12.569,9000,11202,12,1326117691.809,1326117701.663,W_Nabellen offertes-12,103125
198918,W_Nabellen offertes,2012/01/17 12:47:30.254,2012/01/17 12:47:43.189,2012/01/07 23:29:12.569,9000,10899,13,1326797250.254,1326797263.189,W_Nabellen offertes-13,103126
198918,O_SENT_BACK,2012/01/17 12:47:40.978,2012/01/17 12:47:40.978,2012/01/07 23:29:12.569,9000,10899,14,1326797260.978,1326797260.978,O_SENT_BACK-14,103127
198918,W_Valideren aanvraag,2012/01/19 15:55:08.020,2012/01/19 16:08:46.482,2012/01/07 23:29:12.569,9000,10609,15,1326981308.02,1326982126.482,W_Valideren aanvraag-15,103128
198918,W_Valideren aanvraag,2012/01/19 16:43:12.867,2012/01/19 17:14:52.759,2012/01/07 23:29:12.569,9000,10609,16,1326984192.867,1326986092.759,W_Valideren aanvraag-16,103129
198918,W_Nabellen incomplete dossiers,2012/01/19 18:36:09.412,2012/01/19 19:02:21.270,2012/01/07 23:29:12.569,9000,11002,17,1326990969.412,1326992541.27,W_Nabellen incomplete dossiers-17,103130
198918,W_Nabellen incomplete dossiers,2012/01/21 12:00:51.390,2012/01/21 12:10:46.305,2012/01/07 23:29:12.569,9000,11002,18,1327140051.39,1327140646.305,W_Nabellen incomplete dossiers-18,103131
198918,W_Nabellen incomplete dossiers,2012/01/21 13:40:59.158,2012/01/21 13:41:08.112,2012/01/07 23:29:12.569,9000,11002,19,1327146059.158,1327146068.112,W_Nabellen incomplete dossiers-19,103132
198918,W_Nabellen incomplete dossiers,2012/01/21 14:01:21.533,2012/01/21 14:01:33.644,2012/01/07 23:29:12.569,9000,11002,20,1327147281.533,1327147293.644,W_Nabellen incomplete dossiers-20,103133
198918,W_Nabellen incomplete dossiers,2012/01/21 16:56:58.629,2012/01/21 17:00:19.489,2012/01/07 23:29:12.569,9000,11002,21,1327157818.629,1327158019.489,W_Nabellen incomplete dossiers-21,103134
198918,W_Nabellen incomplete dossiers,2012/01/23 10:17:25.126,2012/01/23 10:19:37.669,2012/01/07 23:29:12.569,9000,11049,22,1327306645.126,1327306777.669,W_Nabellen incomplete dossiers-22,103135
198918,W_Valideren aanvraag,2012/01/23 11:23:19.120,2012/01/23 11:45:22.686,2012/01/07 23:29:12.569,9000,10609,23,1327310599.12,1327311922.686,W_Valideren aanvraag-23,103136
198918,W_Valideren aanvraag,2012/01/23 12:30:11.376,2012/01/23 12:35:18.320,2012/01/07 23:29:12.569,9000,10809,24,1327314611.376,1327314918.32,W_Valideren aanvraag-24,103137
198918,W_Valideren aanvraag,2012/01/23 12:36:17.267,2012/01/23 12:39:34.582,2012/01/07 23:29:12.569,9000,10609,25,1327314977.267,1327315174.582,W_Valideren aanvraag-25,103138
198918,A_DECLINED,2012/01/23 12:39:30.881,2012/01/23 12:39:30.881,2012/01/07 23:29:12.569,9000,10609,26,1327315170.881,1327315170.881,A_DECLINED-26,103139
198918,O_DECLINED,2012/01/23 12:39:30.881,2012/01/23 12:39:30.881,2012/01/07 23:29:12.569,9000,10609,27,1327315170.881,1327315170.881,O_DECLINED-27,103140
198723,A_SUBMITTED,2012/01/06 21:48:29.808,2012/01/06 21:48:29.808,2012/01/06 21:48:29.808,5000,112,1,1325879309.808,1325879309.808,A_SUBMITTED-1,102437
198723,A_PARTLYSUBMITTED,2012/01/06 21:48:30.192,2012/01/06 21:48:30.192,2012/01/06 21:48:29.808,5000,112,2,1325879310.192,1325879310.192,A_PARTLYSUBMITTED-2,102438
198723,W_Afhandelen leads,2012/01/07 11:04:12.635,2012/01/07 11:07:51.572,2012/01/06 21:48:29.808,5000,10929,3,1325927052.635,1325927271.572,W_Afhandelen leads-3,102439
198723,A_DECLINED,2012/01/07 11:07:47.885,2012/01/07 11:07:47.885,2012/01/06 21:48:29.808,5000,10929,4,1325927267.885,1325927267.885,A_DECLINED-4,102440
200245,A_SUBMITTED,2012/01/12 16:26:57.786,2012/01/12 16:26:57.786,2012/01/12 16:26:57.786,25000,112,1,1326378417.786,1326378417.786,A_SUBMITTED-1,108424
200245,A_PARTLYSUBMITTED,2012/01/12 16:26:57.905,2012/01/12 16:26:57.905,2012/01/12 16:26:57.786,25000,112,2,1326378417.905,1326378417.905,A_PARTLYSUBMITTED-2,108425
200245,W_Afhandelen leads,2012/01/12 16:30:24.120,2012/01/12 16:32:57.743,2012/01/12 16:26:57.786,25000,11003,3,1326378624.12,1326378777.743,W_Afhandelen leads-3,108426
200245,W_Afhandelen leads,2012/01/12 16:35:43.073,2012/01/12 16:43:01.094,2012/01/12 16:26:57.786,25000,11003,4,1326378943.073,1326379381.094,W_Afhandelen leads-4,108427
200245,A_DECLINED,2012/01/12 16:42:57.836,2012/01/12 16:42:57.836,2012/01/12 16:26:57.786,25000,11003,5,1326379377.836,1326379377.836,A_DECLINED-5,108428
195728,A_SUBMITTED,2011/12/27 10:39:21.482,2011/12/27 10:39:21.482,2011/12/27 10:39:21.482,30000,112,1,1324975161.482,1324975161.482,A_SUBMITTED-1,88856
195728,A_PARTLYSUBMITTED,2011/12/27 10:39:22.322,2011/12/27 10:39:22.322,2011/12/27 10:39:21.482,30000,112,2,1324975162.322,1324975162.322,A_PARTLYSUBMITTED-2,88857
195728,A_DECLINED,2011/12/27 10:39:51.157,2011/12/27 10:39:51.157,2011/12/27 10:39:21.482,30000,112,3,1324975191.157,1324975191.157,A_DECLINED-3,88858
200488,A_SUBMITTED,2012/01/13 11:24:25.991,2012/01/13 11:24:25.991,2012/01/13 11:24:25.991,22000,112,1,1326446665.991,1326446665.991,A_SUBMITTED-1,109327
200488,A_PARTLYSUBMITTED,2012/01/13 11:24:26.413,2012/01/13 11:24:26.413,2012/01/13 11:24:25.991,22000,112,2,1326446666.413,1326446666.413,A_PARTLYSUBMITTED-2,109328
200488,W_Afhandelen leads,2012/01/13 11:24:50.718,2012/01/13 11:28:55.007,2012/01/13 11:24:25.991,22000,11169,3,1326446690.718,1326446935.007,W_Afhandelen leads-3,109329
200488,A_DECLINED,2012/01/13 11:28:51.415,2012/01/13 11:28:51.415,2012/01/13 11:24:25.991,22000,11169,4,1326446931.415,1326446931.415,A_DECLINED-4,109330
175591,A_SUBMITTED,2011/10/08 15:51:52.307,2011/10/08 15:51:52.307,2011/10/08 15:51:52.307,6000,112,1,1318081912.307,1318081912.307,A_SUBMITTED-1,8510
175591,A_PARTLYSUBMITTED,2011/10/08 15:51:52.488,2011/10/08 15:51:52.488,2011/10/08 15:51:52.307,6000,112,2,1318081912.488,1318081912.488,A_PARTLYSUBMITTED-2,8511
175591,A_PREACCEPTED,2011/10/08 15:52:25.201,2011/10/08 15:52:25.201,2011/10/08 15:51:52.307,6000,112,3,1318081945.201,1318081945.201,A_PREACCEPTED-3,8512
175591,W_Completeren aanvraag,2011/10/08 16:24:04.908,2011/10/08 16:26:52.776,2011/10/08 15:51:52.307,6000,11181,4,1318083844.908,1318084012.776,W_Completeren aanvraag-4,8513
175591,W_Completeren aanvraag,2011/10/10 09:14:04.628,2011/10/10 09:22:12.810,2011/10/08 15:51:52.307,6000,11189,5,1318230844.628,1318231332.81,W_Completeren aanvraag-5,8514
175591,A_ACCEPTED,2011/10/10 09:19:25.742,2011/10/10 09:19:25.742,2011/10/08 15:51:52.307,6000,11189,6,1318231165.742,1318231165.742,A_ACCEPTED-6,8515
175591,A_FINALIZED,2011/10/10 09:22:09.431,2011/10/10 09:22:09.431,2011/10/08 15:51:52.307,6000,11189,7,1318231329.431,1318231329.431,A_FINALIZED-7,8516
175591,O_SELECTED,2011/10/10 09:22:09.431,2011/10/10 09:22:09.431,2011/10/08 15:51:52.307,6000,11189,8,1318231329.431,1318231329.431,O_SELECTED-8,8517
175591,O_CREATED,2011/10/10 09:22:11.008,2011/10/10 09:22:11.008,2011/10/08 15:51:52.307,6000,11189,9,1318231331.008,1318231331.008,O_CREATED-9,8518
175591,O_SENT,2011/10/10 09:22:11.038,2011/10/10 09:22:11.038,2011/10/08 15:51:52.307,6000,11189,10,1318231331.038,1318231331.038,O_SENT-10,8519
175591,W_Nabellen offertes,2011/10/10 09:22:36.791,2011/10/10 09:23:12.106,2011/10/08 15:51:52.307,6000,11189,11,1318231356.791,1318231392.106,W_Nabellen offertes-11,8520
175591,W_Nabellen offertes,2011/10/17 17:37:42.470,2011/10/17 17:40:02.324,2011/10/08 15:51:52.307,6000,11119,12,1318865862.47,1318866002.324,W_Nabellen offertes-12,8521
175591,W_Nabellen offertes,2011/10/19 10:41:18.616,2011/10/19 10:42:31.697,2011/10/08 15:51:52.307,6000,11180,13,1319013678.616,1319013751.697,W_Nabellen offertes-13,8522
175591,W_Nabellen offertes,2011/10/19 13:32:35.817,2011/10/19 13:34:17.115,2011/10/08 15:51:52.307,6000,11189,14,1319023955.817,1319024057.115,W_Nabellen offertes-14,8523
175591,W_Nabellen offertes,2011/10/19 13:34:35.303,2011/10/19 13:34:42.992,2011/10/08 15:51:52.307,6000,11189,15,1319024075.303,1319024082.992,W_Nabellen offertes-15,8524
175591,W_Nabellen offertes,2011/10/19 17:11:34.026,2011/10/19 17:26:36.171,2011/10/08 15:51:52.307,6000,11119,16,1319037094.026,1319037996.171,W_Nabellen offertes-16,8525
175591,W_Nabellen offertes,2011/10/19 18:41:29.050,2011/10/19 18:43:01.752,2011/10/08 15:51:52.307,6000,10982,17,1319042489.05,1319042581.752,W_Nabellen offertes-17,8526
175591,W_Nabellen offertes,2011/10/28 20:48:28.847,2011/10/28 20:50:15.115,2011/10/08 15:51:52.307,6000,11203,18,1319827708.847,1319827815.115,W_Nabellen offertes-18,8527
175591,W_Nabellen offertes,2011/10/29 11:22:59.501,2011/10/29 11:25:42.169,2011/10/08 15:51:52.307,6000,10913,19,1319880179.501,1319880342.169,W_Nabellen offertes-19,8528
175591,O_CANCELLED,2011/10/29 11:25:40.030,2011/10/29 11:25:40.030,2011/10/08 15:51:52.307,6000,10913,20,1319880340.03,1319880340.03,O_CANCELLED-20,8529
175591,A_CANCELLED,2011/10/29 11:25:40.030,2011/10/29 11:25:40.030,2011/10/08 15:51:52.307,6000,10913,21,1319880340.03,1319880340.03,A_CANCELLED-21,8530
188968,A_SUBMITTED,2011/11/25 14:58:34.384,2011/11/25 14:58:34.384,2011/11/25 14:58:34.384,16500,112,1,1322225914.384,1322225914.384,A_SUBMITTED-1,60900
188968,A_PARTLYSUBMITTED,2011/11/25 14:58:34.601,2011/11/25 14:58:34.601,2011/11/25 14:58:34.384,16500,112,2,1322225914.601,1322225914.601,A_PARTLYSUBMITTED-2,60901
188968,A_PREACCEPTED,2011/11/25 14:59:15.322,2011/11/25 14:59:15.322,2011/11/25 14:58:34.384,16500,112,3,1322225955.322,1322225955.322,A_PREACCEPTED-3,60902
188968,W_Completeren aanvraag,2011/11/25 15:19:20.391,2011/11/25 15:37:25.129,2011/11/25 14:58:34.384,16500,11169,4,1322227160.391,1322228245.129,W_Completeren aanvraag-4,60903
188968,A_ACCEPTED,2011/11/25 15:30:52.425,2011/11/25 15:30:52.425,2011/11/25 14:58:34.384,16500,11169,5,1322227852.425,1322227852.425,A_ACCEPTED-5,60904
188968,A_FINALIZED,2011/11/25 15:37:22.221,2011/11/25 15:37:22.221,2011/11/25 14:58:34.384,16500,11169,6,1322228242.221,1322228242.221,A_FINALIZED-6,60905
188968,O_SELECTED,2011/11/25 15:37:22.221,2011/11/25 15:37:22.221,2011/11/25 14:58:34.384,16500,11169,7,1322228242.221,1322228242.221,O_SELECTED-7,60906
188968,O_CREATED,2011/11/25 15:37:23.230,2011/11/25 15:37:23.230,2011/11/25 14:58:34.384,16500,11169,8,1322228243.23,1322228243.23,O_CREATED-8,60907
